country_code,country,year,value,dataset,yoy_growth
DE,Germany,2025,1177049.0,jvs_q_nace2,-16.11674466700732
DE,Germany,2025,1057735.0,jvs_q_nace2,-10.136706288353336
DE,Germany,2025,1033010.0,jvs_q_nace2,-2.3375420119406076
DE,Germany,2025,1244089.0,jvs_q_nace2,20.43339367479502
EE,Estonia,2008,656.0,htec_emp_nat2,
EE,Estonia,2009,593.9,htec_emp_nat2,-9.466463414634152
EE,Estonia,2010,568.0,htec_emp_nat2,-4.361003535948804
EE,Estonia,2011,603.2,htec_emp_nat2,6.197183098591563
EE,Estonia,2012,614.9,htec_emp_nat2,1.93965517241379
EE,Estonia,2013,621.3,htec_emp_nat2,1.040819645470803
EE,Estonia,2014,624.8,htec_emp_nat2,0.5633349428617374
EE,Estonia,2015,632.8,htec_emp_nat2,1.2804097311139628
EE,Estonia,2016,638.7,htec_emp_nat2,0.9323640960809287
EE,Estonia,2017,650.3,htec_emp_nat2,1.8161891341787806
EE,Estonia,2018,656.5,htec_emp_nat2,0.9534061202522093
EE,Estonia,2019,662.2,htec_emp_nat2,0.8682406702208656
EE,Estonia,2020,646.8,htec_emp_nat2,-2.3255813953488524
EE,Estonia,2021,650.5,htec_emp_nat2,0.5720470006184364
EE,Estonia,2022,677.3,htec_emp_nat2,4.119907763259034
EE,Estonia,2023,694.6,htec_emp_nat2,2.5542595600177354
EE,Estonia,2024,698.6,htec_emp_nat2,0.5758710048949123
EE,Estonia,2004,14.6,isoc_sks_itsps,
EE,Estonia,2005,8.6,isoc_sks_itsps,-41.0958904109589
EE,Estonia,2006,13.2,isoc_sks_itsps,53.48837209302326
EE,Estonia,2007,14.4,isoc_sks_itsps,9.090909090909104
EE,Estonia,2008,15.3,isoc_sks_itsps,6.25
EE,Estonia,2009,14.0,isoc_sks_itsps,-8.496732026143794
EE,Estonia,2010,14.5,isoc_sks_itsps,3.571428571428581
EE,Estonia,2011,16.0,isoc_sks_itsps,10.344827586206895
EE,Estonia,2012,17.3,isoc_sks_itsps,8.125000000000004
EE,Estonia,2013,20.7,isoc_sks_itsps,19.653179190751445
EE,Estonia,2014,19.8,isoc_sks_itsps,-4.347826086956519
EE,Estonia,2015,20.8,isoc_sks_itsps,5.050505050505061
EE,Estonia,2016,26.2,isoc_sks_itsps,25.96153846153846
EE,Estonia,2017,27.3,isoc_sks_itsps,4.198473282442761
EE,Estonia,2018,27.6,isoc_sks_itsps,1.098901098901095
EE,Estonia,2019,29.1,isoc_sks_itsps,5.434782608695654
EE,Estonia,2020,31.3,isoc_sks_itsps,7.560137457044669
EE,Estonia,2021,31.2,isoc_sks_itsps,-0.31948881789137795
EE,Estonia,2022,33.8,isoc_sks_itsps,8.333333333333325
EE,Estonia,2023,34.2,isoc_sks_itsps,1.183431952662728
EE,Estonia,2024,36.9,isoc_sks_itsps,7.894736842105243
EE,Estonia,2008,16948.0,jvs_q_nace2,
EE,Estonia,2008,15644.0,jvs_q_nace2,-7.694123200377623
EE,Estonia,2008,15983.0,jvs_q_nace2,2.166964970595764
EE,Estonia,2008,10211.0,jvs_q_nace2,-36.113370456109614
EE,Estonia,2009,4048.0,jvs_q_nace2,-60.35647830770737
EE,Estonia,2009,4858.0,jvs_q_nace2,20.009881422924902
EE,Estonia,2009,3712.0,jvs_q_nace2,-23.589954713874018
EE,Estonia,2010,4712.0,jvs_q_nace2,26.93965517241379
EE,Estonia,2010,5244.0,jvs_q_nace2,11.290322580645151
EE,Estonia,2010,5851.0,jvs_q_nace2,11.575133485888633
EE,Estonia,2010,4815.0,jvs_q_nace2,-17.70637497863613
EE,Estonia,2011,5880.0,jvs_q_nace2,22.118380062305288
EE,Estonia,2011,6325.0,jvs_q_nace2,7.568027210884343
EE,Estonia,2011,7834.0,jvs_q_nace2,23.857707509881433
EE,Estonia,2011,6319.0,jvs_q_nace2,-19.338779678325245
EE,Estonia,2012,7040.0,jvs_q_nace2,11.410033233106498
EE,Estonia,2012,8162.0,jvs_q_nace2,15.937500000000004
EE,Estonia,2012,7628.0,jvs_q_nace2,-6.542514089683904
EE,Estonia,2012,6590.0,jvs_q_nace2,-13.60776088096487
EE,Estonia,2013,6967.0,jvs_q_nace2,5.720789074355093
EE,Estonia,2013,7600.0,jvs_q_nace2,9.085689679919629
EE,Estonia,2013,8568.0,jvs_q_nace2,12.736842105263158
EE,Estonia,2013,6361.0,jvs_q_nace2,-25.75863678804855
EE,Estonia,2014,7178.0,jvs_q_nace2,12.843892469737472
EE,Estonia,2014,7630.0,jvs_q_nace2,6.297018668152687
EE,Estonia,2014,8593.0,jvs_q_nace2,12.621231979030135
EE,Estonia,2014,7226.0,jvs_q_nace2,-15.908297451413944
EE,Estonia,2015,8471.0,jvs_q_nace2,17.229449211181837
EE,Estonia,2015,8875.0,jvs_q_nace2,4.769212607720452
EE,Estonia,2015,6615.0,jvs_q_nace2,-25.46478873239436
EE,Estonia,2016,8286.0,jvs_q_nace2,25.26077097505668
EE,Estonia,2016,9534.0,jvs_q_nace2,15.061549601737866
EE,Estonia,2016,11062.0,jvs_q_nace2,16.02685126914203
EE,Estonia,2016,9064.0,jvs_q_nace2,-18.061833303200146
EE,Estonia,2017,11205.0,jvs_q_nace2,23.620917917034422
EE,Estonia,2017,12027.0,jvs_q_nace2,7.336010709504692
EE,Estonia,2017,12725.0,jvs_q_nace2,5.803608547434935
EE,Estonia,2017,10587.0,jvs_q_nace2,-16.801571709233787
EE,Estonia,2018,10575.0,jvs_q_nace2,-0.11334655709832608
EE,Estonia,2018,11428.0,jvs_q_nace2,8.066193853427905
EE,Estonia,2018,11444.0,jvs_q_nace2,0.14000700035001756
EE,Estonia,2018,10503.0,jvs_q_nace2,-8.222649423278572
EE,Estonia,2019,11456.0,jvs_q_nace2,9.07359801961345
EE,Estonia,2019,11180.0,jvs_q_nace2,-2.4092178770949713
EE,Estonia,2019,11892.0,jvs_q_nace2,6.368515205724501
EE,Estonia,2019,10376.0,jvs_q_nace2,-12.748065926673391
EE,Estonia,2020,8613.0,jvs_q_nace2,-16.991133384734002
EE,Estonia,2020,8088.0,jvs_q_nace2,-6.0954371299198895
EE,Estonia,2020,8689.0,jvs_q_nace2,7.430761622156279
EE,Estonia,2020,8707.0,jvs_q_nace2,0.20715847623431483
EE,Estonia,2021,9443.0,jvs_q_nace2,8.452968875617328
EE,Estonia,2021,10542.0,jvs_q_nace2,11.638250555967389
EE,Estonia,2021,11518.0,jvs_q_nace2,9.25820527414154
EE,Estonia,2021,11103.0,jvs_q_nace2,-3.6030560861260663
EE,Estonia,2022,13093.0,jvs_q_nace2,17.923083851211373
EE,Estonia,2022,13353.0,jvs_q_nace2,1.9857939356908272
EE,Estonia,2022,13210.0,jvs_q_nace2,-1.0709203924211819
EE,Estonia,2022,11310.0,jvs_q_nace2,-14.383043149129449
EE,Estonia,2023,11461.0,jvs_q_nace2,1.3351016799292736
EE,Estonia,2023,11079.0,jvs_q_nace2,-3.33304249192915
EE,Estonia,2023,12040.0,jvs_q_nace2,8.674068056683826
EE,Estonia,2023,9199.0,jvs_q_nace2,-23.59634551495017
EE,Estonia,2024,9598.0,jvs_q_nace2,4.337427981302322
EE,Estonia,2024,9908.0,jvs_q_nace2,3.2298395499062327
EE,Estonia,2024,9905.0,jvs_q_nace2,-0.030278562777552587
EE,Estonia,2024,9071.0,jvs_q_nace2,-8.419989904088842
EE,Estonia,2025,9130.0,jvs_q_nace2,0.6504244295006067
EE,Estonia,2025,10344.0,jvs_q_nace2,13.296823658269453
EE,Estonia,2025,9375.0,jvs_q_nace2,-9.367749419953597
EU27_2020,European Union - 27 countries (from 2020),2008,192779.4,htec_emp_nat2,
EU27_2020,European Union - 27 countries (from 2020),2009,189294.7,htec_emp_nat2,-1.8076101492171759
EU27_2020,European Union - 27 countries (from 2020),2010,186516.6,htec_emp_nat2,-1.467605801958538
EU27_2020,European Union - 27 countries (from 2020),2011,186525.5,htec_emp_nat2,0.0047716932433772286
EU27_2020,European Union - 27 countries (from 2020),2012,185787.9,htec_emp_nat2,-0.3954419100873685
EU27_2020,European Union - 27 countries (from 2020),2013,185045.2,htec_emp_nat2,-0.39975692711957667
EU27_2020,European Union - 27 countries (from 2020),2014,187209.2,htec_emp_nat2,1.1694440061130962
EU27_2020,European Union - 27 countries (from 2020),2015,189226.5,htec_emp_nat2,1.0775645641346587
EU27_2020,European Union - 27 countries (from 2020),2016,192089.6,htec_emp_nat2,1.513054461188057
EU27_2020,European Union - 27 countries (from 2020),2017,195050.4,htec_emp_nat2,1.5413640301192633
EU27_2020,European Union - 27 countries (from 2020),2018,197122.4,htec_emp_nat2,1.0622895415749012
EU27_2020,European Union - 27 countries (from 2020),2019,199354.0,htec_emp_nat2,1.132088489182359
EU27_2020,European Union - 27 countries (from 2020),2020,196320.6,htec_emp_nat2,-1.52161481585521
EU27_2020,European Union - 27 countries (from 2020),2021,197198.9,htec_emp_nat2,0.44738045829118
EU27_2020,European Union - 27 countries (from 2020),2022,201977.2,htec_emp_nat2,2.4230865385151734
EU27_2020,European Union - 27 countries (from 2020),2023,204425.3,htec_emp_nat2,1.2120675006881854
EU27_2020,European Union - 27 countries (from 2020),2024,206502.6,htec_emp_nat2,1.0161658072655566
EU27_2020,European Union - 27 countries (from 2020),2004,4365.1,isoc_sks_itsps,
EU27_2020,European Union - 27 countries (from 2020),2005,4701.4,isoc_sks_itsps,7.7042908524432185
EU27_2020,European Union - 27 countries (from 2020),2006,4932.0,isoc_sks_itsps,4.90492193814609
EU27_2020,European Union - 27 countries (from 2020),2007,5074.9,isoc_sks_itsps,2.897404703974038
EU27_2020,European Union - 27 countries (from 2020),2008,5203.6,isoc_sks_itsps,2.536010561784474
EU27_2020,European Union - 27 countries (from 2020),2009,5224.8,isoc_sks_itsps,0.4074102544392222
EU27_2020,European Union - 27 countries (from 2020),2010,5267.7,isoc_sks_itsps,0.8210840606339032
EU27_2020,European Union - 27 countries (from 2020),2011,4720.3,isoc_sks_itsps,-10.391632021565378
EU27_2020,European Union - 27 countries (from 2020),2012,4937.8,isoc_sks_itsps,4.607757981484228
EU27_2020,European Union - 27 countries (from 2020),2013,5128.5,isoc_sks_itsps,3.8620438251852907
EU27_2020,European Union - 27 countries (from 2020),2014,5311.7,isoc_sks_itsps,3.572194598810574
EU27_2020,European Union - 27 countries (from 2020),2015,5481.6,isoc_sks_itsps,3.1985993184856287
EU27_2020,European Union - 27 countries (from 2020),2016,5745.8,isoc_sks_itsps,4.8197606538237014
EU27_2020,European Union - 27 countries (from 2020),2017,5952.3,isoc_sks_itsps,3.593929478923741
EU27_2020,European Union - 27 countries (from 2020),2018,6274.5,isoc_sks_itsps,5.413033617257201
EU27_2020,European Union - 27 countries (from 2020),2019,6487.1,isoc_sks_itsps,3.3883177942465537
EU27_2020,European Union - 27 countries (from 2020),2020,6892.2,isoc_sks_itsps,6.244701022028321
EU27_2020,European Union - 27 countries (from 2020),2021,7245.2,isoc_sks_itsps,5.1217318127738665
EU27_2020,European Union - 27 countries (from 2020),2022,7628.9,isoc_sks_itsps,5.295920057417325
EU27_2020,European Union - 27 countries (from 2020),2023,7903.6,isoc_sks_itsps,3.600781239759354
EU27_2020,European Union - 27 countries (from 2020),2024,8273.9,isoc_sks_itsps,4.685206741231829
IE,Ireland,2008,2191.1,htec_emp_nat2,
IE,Ireland,2009,2007.9,htec_emp_nat2,-8.361097165807118
IE,Ireland,2010,1917.9,htec_emp_nat2,-4.482294935006726
IE,Ireland,2011,1880.8,htec_emp_nat2,-1.934407424787532
IE,Ireland,2012,1873.1,htec_emp_nat2,-0.4094002552105458
IE,Ireland,2013,1930.0,htec_emp_nat2,3.0377449148470514
IE,Ireland,2014,1980.1,htec_emp_nat2,2.5958549222797833
IE,Ireland,2015,2047.0,htec_emp_nat2,3.378617241553461
IE,Ireland,2016,2122.2,htec_emp_nat2,3.6736687835857262
IE,Ireland,2017,2184.1,htec_emp_nat2,2.91678446894732
IE,Ireland,2018,2245.8,htec_emp_nat2,2.8249622270042796
IE,Ireland,2019,2310.8,htec_emp_nat2,2.8942915664796454
IE,Ireland,2020,2279.6,htec_emp_nat2,-1.3501817552362905
IE,Ireland,2021,2413.0,htec_emp_nat2,5.851903842779449
IE,Ireland,2022,2579.3,htec_emp_nat2,6.8918358889349385
IE,Ireland,2023,2667.8,htec_emp_nat2,3.4311634939712343
IE,Ireland,2024,2737.2,htec_emp_nat2,2.601394407376856
IE,Ireland,2004,44.3,isoc_sks_itsps,
IE,Ireland,2005,44.9,isoc_sks_itsps,1.3544018058690765
IE,Ireland,2006,45.2,isoc_sks_itsps,0.6681514476614803
IE,Ireland,2007,52.4,isoc_sks_itsps,15.92920353982299
IE,Ireland,2008,52.4,isoc_sks_itsps,0.0
IE,Ireland,2009,51.6,isoc_sks_itsps,-1.5267175572518998
IE,Ireland,2010,53.4,isoc_sks_itsps,3.48837209302324
IE,Ireland,2011,67.7,isoc_sks_itsps,26.779026217228473
IE,Ireland,2012,69.4,isoc_sks_itsps,2.5110782865583436
IE,Ireland,2013,70.4,isoc_sks_itsps,1.4409221902017322
IE,Ireland,2014,74.7,isoc_sks_itsps,6.107954545454541
IE,Ireland,2015,76.1,isoc_sks_itsps,1.8741633199464314
IE,Ireland,2016,82.1,isoc_sks_itsps,7.88436268068331
IE,Ireland,2017,85.7,isoc_sks_itsps,4.38489646772231
IE,Ireland,2018,87.2,isoc_sks_itsps,1.75029171528589
IE,Ireland,2019,88.9,isoc_sks_itsps,1.9495412844036775
IE,Ireland,2020,102.8,isoc_sks_itsps,15.635545556805397
IE,Ireland,2021,122.2,isoc_sks_itsps,18.8715953307393
IE,Ireland,2022,126.6,isoc_sks_itsps,3.6006546644844484
IE,Ireland,2023,126.3,isoc_sks_itsps,-0.23696682464454666
IE,Ireland,2024,131.2,isoc_sks_itsps,3.87965162311954
NL,Netherlands,2008,8358.3,htec_emp_nat2,
NL,Netherlands,2009,8361.0,htec_emp_nat2,0.032303219554230544
NL,Netherlands,2010,8277.8,htec_emp_nat2,-0.9950962803492502
NL,Netherlands,2011,8279.7,htec_emp_nat2,0.022952958515554123
NL,Netherlands,2012,8330.0,htec_emp_nat2,0.6075099339347911
NL,Netherlands,2013,8266.4,htec_emp_nat2,-0.7635054021608689
NL,Netherlands,2014,8214.1,htec_emp_nat2,-0.632681699409654
NL,Netherlands,2015,8293.6,htec_emp_nat2,0.9678479687366792
NL,Netherlands,2016,8403.1,htec_emp_nat2,1.3202951673579655
NL,Netherlands,2017,8579.4,htec_emp_nat2,2.098035248896224
NL,Netherlands,2018,8774.5,htec_emp_nat2,2.27405179849407
NL,Netherlands,2019,8952.6,htec_emp_nat2,2.029745284631601
NL,Netherlands,2020,8951.3,htec_emp_nat2,-0.014520921296623523
NL,Netherlands,2021,9255.3,htec_emp_nat2,3.39615474847228
NL,Netherlands,2022,9548.0,htec_emp_nat2,3.162512290255326
NL,Netherlands,2023,9737.0,htec_emp_nat2,1.9794721407624616
NL,Netherlands,2024,9797.6,htec_emp_nat2,0.6223682859196833
NL,Netherlands,2004,283.2,isoc_sks_itsps,
NL,Netherlands,2005,268.6,isoc_sks_itsps,-5.155367231638408
NL,Netherlands,2006,255.5,isoc_sks_itsps,-4.877140729709617
NL,Netherlands,2007,254.7,isoc_sks_itsps,-0.31311154598826496
NL,Netherlands,2008,265.1,isoc_sks_itsps,4.083235178641553
NL,Netherlands,2009,267.8,isoc_sks_itsps,1.0184835910976853
NL,Netherlands,2010,278.5,isoc_sks_itsps,3.995519044062723
NL,Netherlands,2011,328.8,isoc_sks_itsps,18.061041292639146
NL,Netherlands,2012,328.9,isoc_sks_itsps,0.0304136253041154
NL,Netherlands,2013,331.9,isoc_sks_itsps,0.9121313469139469
NL,Netherlands,2014,342.4,isoc_sks_itsps,3.163603495028622
NL,Netherlands,2015,356.9,isoc_sks_itsps,4.2348130841121545
NL,Netherlands,2016,363.0,isoc_sks_itsps,1.7091622303166298
NL,Netherlands,2017,363.3,isoc_sks_itsps,0.08264462809917106
NL,Netherlands,2018,394.4,isoc_sks_itsps,8.560418387007962
NL,Netherlands,2019,417.4,isoc_sks_itsps,5.831643002028408
NL,Netherlands,2020,434.2,isoc_sks_itsps,4.024916147580271
NL,Netherlands,2021,511.8,isoc_sks_itsps,17.871948410870566
NL,Netherlands,2022,552.1,isoc_sks_itsps,7.874169597499026
NL,Netherlands,2023,546.5,isoc_sks_itsps,-1.0143090019923973
NL,Netherlands,2024,556.1,isoc_sks_itsps,1.7566331198536123
NL,Netherlands,2001,216800.0,jvs_q_nace2,
NL,Netherlands,2001,219400.0,jvs_q_nace2,1.1992619926199266
NL,Netherlands,2001,172100.0,jvs_q_nace2,-21.558796718322704
NL,Netherlands,2001,165300.0,jvs_q_nace2,-3.9511911679256273
NL,Netherlands,2002,178900.0,jvs_q_nace2,8.227465214761033
NL,Netherlands,2002,163000.0,jvs_q_nace2,-8.887646730016774
NL,Netherlands,2002,116200.0,jvs_q_nace2,-28.711656441717793
NL,Netherlands,2002,121800.0,jvs_q_nace2,4.819277108433728
NL,Netherlands,2003,124100.0,jvs_q_nace2,1.8883415435139606
NL,Netherlands,2003,125700.0,jvs_q_nace2,1.2892828364222453
NL,Netherlands,2003,81800.0,jvs_q_nace2,-34.92442322991249
NL,Netherlands,2003,94800.0,jvs_q_nace2,15.892420537897301
NL,Netherlands,2004,121500.0,jvs_q_nace2,28.164556962025312
NL,Netherlands,2004,136300.0,jvs_q_nace2,12.181069958847734
NL,Netherlands,2004,109600.0,jvs_q_nace2,-19.58914159941306
NL,Netherlands,2004,120700.0,jvs_q_nace2,10.127737226277379
NL,Netherlands,2005,154100.0,jvs_q_nace2,27.671913835956907
NL,Netherlands,2005,154400.0,jvs_q_nace2,0.1946787800129801
NL,Netherlands,2005,153300.0,jvs_q_nace2,-0.7124352331606243
NL,Netherlands,2005,157300.0,jvs_q_nace2,2.609262883235486
NL,Netherlands,2006,192100.0,jvs_q_nace2,22.123331214240306
NL,Netherlands,2006,223000.0,jvs_q_nace2,16.085372201978142
NL,Netherlands,2006,220600.0,jvs_q_nace2,-1.076233183856501
NL,Netherlands,2006,221700.0,jvs_q_nace2,0.49864007252946596
NL,Netherlands,2007,239200.0,jvs_q_nace2,7.893549842129
NL,Netherlands,2007,251200.0,jvs_q_nace2,5.0167224080267525
NL,Netherlands,2007,238300.0,jvs_q_nace2,-5.135350318471332
NL,Netherlands,2007,240600.0,jvs_q_nace2,0.9651699538397063
NL,Netherlands,2008,250300.0,jvs_q_nace2,4.031587697423111
NL,Netherlands,2008,256700.0,jvs_q_nace2,2.5569316819816112
NL,Netherlands,2008,239200.0,jvs_q_nace2,-6.817296455005839
NL,Netherlands,2008,189900.0,jvs_q_nace2,-20.61036789297659
NL,Netherlands,2009,155900.0,jvs_q_nace2,-17.904160084254872
NL,Netherlands,2009,138400.0,jvs_q_nace2,-11.225144323284153
NL,Netherlands,2009,124700.0,jvs_q_nace2,-9.898843930635836
NL,Netherlands,2009,119400.0,jvs_q_nace2,-4.250200481154776
NL,Netherlands,2010,116000.0,jvs_q_nace2,-2.8475711892797295
NL,Netherlands,2010,124900.0,jvs_q_nace2,7.672413793103439
NL,Netherlands,2010,123400.0,jvs_q_nace2,-1.2009607686148893
NL,Netherlands,2010,124400.0,jvs_q_nace2,0.8103727714748876
NL,Netherlands,2011,135500.0,jvs_q_nace2,8.922829581993575
NL,Netherlands,2011,143600.0,jvs_q_nace2,5.977859778597794
NL,Netherlands,2011,130600.0,jvs_q_nace2,-9.052924791086348
NL,Netherlands,2011,116600.0,jvs_q_nace2,-10.719754977029094
NL,Netherlands,2012,118200.0,jvs_q_nace2,1.3722126929674117
NL,Netherlands,2012,116100.0,jvs_q_nace2,-1.7766497461928932
NL,Netherlands,2012,106000.0,jvs_q_nace2,-8.69939707149009
NL,Netherlands,2012,94900.0,jvs_q_nace2,-10.47169811320755
NL,Netherlands,2013,97100.0,jvs_q_nace2,2.3182297154899834
NL,Netherlands,2013,96800.0,jvs_q_nace2,-0.3089598352214229
NL,Netherlands,2013,93700.0,jvs_q_nace2,-3.2024793388429784
NL,Netherlands,2013,91000.0,jvs_q_nace2,-2.8815368196371427
NL,Netherlands,2014,105500.0,jvs_q_nace2,15.934065934065945
NL,Netherlands,2014,112900.0,jvs_q_nace2,7.014218009478679
NL,Netherlands,2014,112084.0,jvs_q_nace2,-0.7227635075287897
NL,Netherlands,2014,112867.0,jvs_q_nace2,0.6985832054530627
NL,Netherlands,2015,126987.0,jvs_q_nace2,12.510299733314433
NL,Netherlands,2015,136497.0,jvs_q_nace2,7.488955562380406
NL,Netherlands,2015,130868.0,jvs_q_nace2,-4.123900158977856
NL,Netherlands,2015,136279.0,jvs_q_nace2,4.134700614359499
NL,Netherlands,2016,152951.0,jvs_q_nace2,12.23372639951863
NL,Netherlands,2016,161831.0,jvs_q_nace2,5.805780936378313
NL,Netherlands,2016,159145.0,jvs_q_nace2,-1.6597561653824089
NL,Netherlands,2016,163355.0,jvs_q_nace2,2.6453862829495023
NL,Netherlands,2017,188516.0,jvs_q_nace2,15.40265066878883
NL,Netherlands,2017,212817.0,jvs_q_nace2,12.890683018948002
NL,Netherlands,2017,210051.0,jvs_q_nace2,-1.2997082000028248
NL,Netherlands,2017,218574.0,jvs_q_nace2,4.0575860148249765
